id,name,host_id,neighbourhood,latitude,longitude,room_type,price
739516,Small but cosy room under the roof!,3880438,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09285,11.4955,Private room,35
740948,Living at Munich Viktualienmarkt,3876973,Altstadt-Lehel,48.1397,11.57589,Entire home/apt,148
751730,Villa München - Obermenzing,3952627,Pasing-Obermenzing,48.16949,11.47928,Private room,55
754008,Cosy apartment near to Oktoberfest,3960162,Neuhausen-Nymphenburg,48.14711,11.53432,Entire home/apt,40
759516,Appartment am Olympiapark,4003331,Schwabing-West,48.17183,11.56146,Private room,90
774834,Cosy room in top city area,3726426,Au-Haidhausen,48.12093,11.57498,Private room,59
779667,Modern flat nearby the subway,971744,Maxvorstadt,48.15269,11.56378,Entire home/apt,109
802738,SUNNY ROOM - CLOSE TO CITY CENTRE,3049956,Au-Haidhausen,48.12347,11.58903,Private room,33
807951,"Holydayhouse near city,near Messe",4250955,Berg am Laim,48.12029,11.62526,Entire home/apt,100
817448,Nice room for Students,1460126,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09568,11.50047,Private room,50
820826,Zimmer in Traumwohnung für Tänzer,4310718,Au-Haidhausen,48.12724,11.60218,Private room,59
837679,Sunny 2-room apartment in Sendling,4377657,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10007,11.53109,Entire home/apt,47
857045,Arabellapark,1108998,Bogenhausen,48.15057,11.62333,Private room,150
884573,cozy  room in colouful  artist's apartment,4685835,Obergiesing,48.11624,11.58305,Private room,36
884674,Beautiful and spacious apartment in Haidhausen,1285315,Au-Haidhausen,48.12925,11.60726,Entire home/apt,75
884684,"Glockenbach, quiet, sunny balcony!",1047861,Ludwigsvorstadt-Isarvorstadt,48.12887,11.57017,Entire home/apt,138
889574,Central City Apartment at the Top,4720382,Sendling,48.12017,11.54447,Entire home/apt,69
893882,"Charming, big Flat from 1901 city",4755766,Ludwigsvorstadt-Isarvorstadt,48.12081,11.56054,Entire home/apt,149
894480,small guestroom in flat oktoberfest,3301223,Sendling-Westpark,48.10577,11.50584,Private room,30
905799,"enjoy munic,center and relax garden",4508751,Maxvorstadt,48.15668,11.56317,Entire home/apt,121
907717,"Quiet room, sunny,centrally located",4862611,Bogenhausen,48.14074,11.6061,Private room,58
914826,Nice apartment by the Friedensengel,1009438,Bogenhausen,48.14144,11.60131,Entire home/apt,104
917644,Individual 2-room apartm. w. garden,4927869,Moosach,48.17184,11.50134,Entire home/apt,79
921010,Living in the City 2 / Goetheplatz,4950451,Ludwigsvorstadt-Isarvorstadt,48.12616,11.5573,Private room,44
921158,Charming  sunny room Maxvorstadt,4951962,Maxvorstadt,48.15372,11.56311,Private room,53
921287,Living in the City 1 / Goetheplatz,4950451,Ludwigsvorstadt-Isarvorstadt,48.1276,11.55857,Private room,44
923593,Gemütliches Zimmer RosenheimerPlatz,4967642,Au-Haidhausen,48.12908,11.59324,Private room,55
930872,Beautiful modern penthouse central,5013774,Maxvorstadt,48.15569,11.56605,Entire home/apt,242
936808,Is this the paradise?,5057324,Maxvorstadt,48.15105,11.56488,Private room,48
944648,Appartement kurzfristig,5114962,Sendling-Westpark,48.12214,11.53265,Entire home/apt,45
947351,Oktoberfest  for 3-5 people,5134274,Neuhausen-Nymphenburg,48.15267,11.5375,Entire home/apt,400
947647,Lovely large apartment: Oktoberfest 150/1min walk,3006450,Schwanthalerhöhe,48.13511,11.54534,Entire home/apt,220
956522,Nice Big Room in Student House,1460126,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07845,11.48826,Private room,50
958987,Oktoberfest  complete 4 flat central happy groups,982145,Ludwigsvorstadt-Isarvorstadt,48.12387,11.55148,Entire home/apt,65
960371,"LOFT , silent70qm space .center of munic ,LMU uni",4508751,Maxvorstadt,48.15675,11.56335,Entire home/apt,107
963496,Top central 2-story apartment,5182805,Ludwigsvorstadt-Isarvorstadt,48.12465,11.54854,Entire home/apt,110
966674,Dein Zuhause im Herzen ❤️von München!,5273222,Altstadt-Lehel,48.13729,11.57338,Entire home/apt,185
967705,3 Zi Altbauwohnung im Glockenbach,5279390,Ludwigsvorstadt-Isarvorstadt,48.13035,11.57513,Entire home/apt,91
974971,Schick 3 room Apt. in Mü-Riem Messe,5332269,Tudering-Riem,48.13359,11.68767,Entire home/apt,95
979733,Neu 3 room apart. in Munich Messe,5332269,Tudering-Riem,48.1338,11.68832,Entire home/apt,73
985445,Schwabing / Room with bedsofa,5406673,Schwabing-Freimann,48.17529,11.58613,Private room,49
988659,Cosy flat close to the city and to the Isar,5426313,Untergiesing-Harlaching,48.09725,11.56255,Entire home/apt,69
991111,One room City Apartment,5443130,Maxvorstadt,48.14149,11.56119,Entire home/apt,129
991132,One room City Apartment,5443130,Maxvorstadt,48.14122,11.5606,Entire home/apt,129
1001130,Atmospheric Apartment Central Munich,5505109,Neuhausen-Nymphenburg,48.14896,11.54321,Entire home/apt,79
1012660,Antique & modern: Cosy Room close to fair,3513726,Tudering-Riem,48.12132,11.67784,Private room,59
1026660,"Octoberfest 5 min: Luxurious appartment, central",5652300,Au-Haidhausen,48.12406,11.57764,Entire home/apt,41
1040420,Family apartment in central Munich,1009438,Bogenhausen,48.13905,11.60826,Entire home/apt,119
1042492,Big modern apartment w/ 2 balconies all amenities,5193581,Untergiesing-Harlaching,48.11972,11.57228,Entire home/apt,109
1053919,Sunny Apartment w/sundeck in Munich,581737,Berg am Laim,48.11949,11.63892,Entire home/apt,135
1057272,cosy room in Munich Thalkirchen,4175678,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10342,11.54387,Private room,42
1061155,Room for rent near Munich fair,5842630,Bogenhausen,48.14321,11.66323,Private room,44
1064368,2 Rooms App. in Munich,2024648,Schwabing-West,48.17734,11.58357,Entire home/apt,120
1071257,Cozy room + bathroom Schwab/Maxvors Octoberfest,5472671,Maxvorstadt,48.14835,11.57477,Private room,45
1073222,"Your Studio in Munich, 54sqm",3079789,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09647,11.49293,Entire home/apt,69
1079223,Roof top apartment for 4 persons,5936109,Pasing-Obermenzing,48.16432,11.47888,Entire home/apt,179
1084770,Oktoberfest-Room at Partnachplatz,5964369,Sendling-Westpark,48.11697,11.52542,Private room,48
1088131,Comfortable 45m² Appartement w double bed+shower,5980372,Ramersdorf-Perlach,48.08105,11.68254,Private room,69
1091120,Cozy city apartment - Octoberfest!,5995353,Schwabing-Freimann,48.17033,11.59638,Entire home/apt,63
1099978,Favorite apartment city center,3391483,Altstadt-Lehel,48.14112,11.59145,Entire home/apt,65
1116199,munich at his best close to everything,6126000,Ludwigsvorstadt-Isarvorstadt,48.12523,11.56508,Private room,30
1123061,bright Maisonette apartment Munich,1041027,Obergiesing,48.11691,11.58147,Entire home/apt,220
1125755,Apartment Wald,6175976,Ramersdorf-Perlach,48.0881,11.67534,Entire home/apt,33
1132304,"central, bright & nice attic flat",6211349,Altstadt-Lehel,48.13769,11.58459,Entire home/apt,190
1150841,Zimmer an der U 6 (Nähe Klinikum Großhadern),6307558,Hadern,48.11488,11.47805,Private room,34
1157852,Nice apartment - ideal for two ,6344738,Schwanthalerhöhe,48.13662,11.54289,Entire home/apt,50
1158720,Big Bright Room Near S-Bahn (Train),6349372,Sendling,48.10952,11.53645,Private room,38
1188409,Central Munich City Apartment TOP,5995353,Schwabing-Freimann,48.17165,11.59523,Entire home/apt,50
1197825,COZY QUIET APT @ SUBWAY NEAR CENTER,4725664,Milbertshofen-Am Hart,48.181,11.57107,Entire home/apt,99
1204584,Modern Flat in Munich/Bavaria,780404,Au-Haidhausen,48.12378,11.59371,Entire home/apt,70
1205208,Close to Oktoberfest - Rooftop Design Appartment,825813,Sendling,48.11606,11.54578,Private room,69
1213878,Beautiful room in central Schwabing,6710755,Schwabing-West,48.15973,11.55806,Private room,35
1214804,Attic Room in Student House,1460126,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07639,11.48978,Private room,55
1222849,Big Room @ Student House,1460126,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07693,11.48841,Private room,70
1233686,Attic Room II in Student House,1460126,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0768,11.4899,Private room,55
1245613,Nice Room in Startup House,1460126,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0778,11.4882,Private room,60
1257660,"nice app 1,5 rooms, 15min to Oktoberfest (by walk)",6850512,Maxvorstadt,48.14806,11.56178,Entire home/apt,90
1261715,Bed & Breakfast München Schwabing,3603021,Schwabing-Freimann,48.16233,11.58232,Private room,55
1273392,"Casual luxury, next to Oktoberfest, but quiet",6930847,Ludwigsvorstadt-Isarvorstadt,48.12826,11.54965,Private room,250
1273964,City apartment at Central Station,6934525,Ludwigsvorstadt-Isarvorstadt,48.14032,11.55849,Entire home/apt,120
1278105,Bauma 2 room flat for Happy  people,982145,Neuhausen-Nymphenburg,48.15907,11.54106,Entire home/apt,129
1278303,Ultreja sharing simplewith pilgrims,982145,Neuhausen-Nymphenburg,48.15726,11.54129,Shared room,34
1302279,"Silent, central apartment w.balcony",7080950,Maxvorstadt,48.14259,11.56017,Entire home/apt,91
1303020,"1,5 rooms Penthouse flat in Munich",7084034,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10309,11.54292,Entire home/apt,100
1311549,Cozy apartment in Schwabing close to Engl. Garden,7127692,Schwabing-Freimann,48.1611,11.59026,Entire home/apt,94
1323565,Attic Room III in Student House,1460126,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07796,11.48963,Private room,40
1328998,5 min zu Oktoberfest zu fuss :),7211536,Ludwigsvorstadt-Isarvorstadt,48.12566,11.55467,Entire home/apt,450
1342604,Central apartment near Oktoberfest,7281724,Schwanthalerhöhe,48.13511,11.54319,Entire home/apt,120
1355138,Courtyard Camping - Schwabing Vintage VW,7354947,Schwabing-West,48.16161,11.57611,Private room,75
1355595,Nice room in Munich City with Wifi,1102324,Obergiesing,48.09983,11.58678,Private room,40
1359310,Oktoberfest 1Room Ap. next to U1/U3,7378013,Moosach,48.1806,11.52343,Entire home/apt,280
1362758,"Dream apartment 3 Rooms, Balcony, center of Munich",1538993,Ludwigsvorstadt-Isarvorstadt,48.12653,11.57046,Entire home/apt,80
1376223,Walk to Oktoberfest Flat in City Center,4402736,Maxvorstadt,48.14556,11.56089,Entire home/apt,295
1385255,25Hotelroom/privatbathroom/kitchen/fastWlan/aircon,3899607,Maxvorstadt,48.14321,11.55895,Entire home/apt,55
1385757, Zimmer i Obermenzing Nähe PasingBf,7498312,Pasing-Obermenzing,48.15571,11.46763,Private room,52
1389646,Apartment in the Center!,7515870,Ludwigsvorstadt-Isarvorstadt,48.12996,11.56591,Entire home/apt,125
1394833,Cosy Apartment in the Center,7367613,Au-Haidhausen,48.12532,11.57607,Entire home/apt,90
1432296,"Central, 32m² furnished, Balcony",7285140,Sendling,48.11465,11.5379,Entire home/apt,50
1434387,Green living 10 min from Oktoberfest,7709497,Sendling-Westpark,48.10659,11.53258,Entire home/apt,149
1437491,Beautiful Artists Apartment,7421838,Ludwigsvorstadt-Isarvorstadt,48.12518,11.55188,Entire home/apt,122
1444156,Zweizimmerwohnung am Englischen Garten - Long Term,7754024,Altstadt-Lehel,48.14676,11.59462,Entire home/apt,150
1445763,Zentral gelegene Altbauwohnung,7761672,Neuhausen-Nymphenburg,48.15858,11.54692,Entire home/apt,85
1451388,Studio au centre de Munich,2328477,Untergiesing-Harlaching,48.11071,11.56981,Private room,210
1451901,Beautiful studio in great location,7790531,Maxvorstadt,48.15233,11.57842,Entire home/apt,90
1463032,Adorable Apartment in Munich,7840372,Schwabing-West,48.16521,11.57093,Entire home/apt,49
1474424,Stylish apartment in the heart of Munich,1599412,Ludwigsvorstadt-Isarvorstadt,48.124,11.56645,Entire home/apt,119
1478113,Right at Subway U5 perfect for city,2993131,Ramersdorf-Perlach,48.10802,11.64574,Private room,35
1481022,Munich Central in Giesing,914691,Obergiesing,48.11503,11.58076,Entire home/apt,51
1481834,Best connected near Ostbahnhof & child friendly!,7928047,Au-Haidhausen,48.12942,11.60223,Entire home/apt,89
1496376,Bright Room with Breakfast - 20 mins to the Centre,7107397,Aubing-Lochhausen-Langwied,48.15767,11.43169,Private room,65
1497247,Big appartement in wonderful area!!,8001371,Maxvorstadt,48.1527,11.5767,Entire home/apt,180
1503184,Wohnung zur Wiesn zu vermieten,7377625,Moosach,48.17748,11.52355,Entire home/apt,150
1505287,3 Room Apartment in Munich,3748479,Schwabing-Freimann,48.18301,11.58558,Entire home/apt,175
1505430,MUNICH OKTOBERFEST 2 rooms 4 people,8042469,Feldmoching-Hasenbergl,48.21883,11.54338,Private room,45
1516676,Apartment only on Monthly Basis,2336235,Laim,48.13918,11.5003,Entire home/apt,60
1518352,Cosy Apartment in Munich,8104861,Au-Haidhausen,48.13276,11.60252,Entire home/apt,85
1518980,romantic bedroom with fourposterbed,7819546,Au-Haidhausen,48.12633,11.60251,Private room,59
1524674,"Appartement am Engl. Garten, nah zu BMW, Allianz..",7201055,Schwabing-Freimann,48.17603,11.60696,Entire home/apt,55
1534335,Quiet appartement for two in Munich Laim,8182662,Laim,48.12825,11.50626,Entire home/apt,58
1536195,Flat in funky lil'Glass house,8192308,Milbertshofen-Am Hart,48.18298,11.58105,Entire home/apt,100
1537237,Dream in Trudering,8196705,Tudering-Riem,48.11534,11.68678,Private room,52
1537332,Room near to Munich Fairground  ICM,8197140,Tudering-Riem,48.12541,11.65599,Private room,55
1544199,Beautifully furnished 2-room apartment,8229091,Neuhausen-Nymphenburg,48.14575,11.51884,Entire home/apt,160
1547864,schöne   kleine Wohnung,934194,Berg am Laim,48.12297,11.61541,Private room,71
1553501,stilvolle Neubauwohnung mit Grill-Loggia,8272756,Schwabing-West,48.17408,11.57904,Entire home/apt,199
1558044,München Munich Centre,6694238,Schwabing-Freimann,48.16499,11.58771,Entire home/apt,180
1560042,Frisch und freundlich in weiß-rot,1909709,Pasing-Obermenzing,48.1588,11.45068,Private room,44
1560538,1 Room very close to Theresienwiese/Oktoberfest,8304445,Sendling,48.12742,11.5399,Private room,100
1568615,2room apartment in Munich ,8342238,Altstadt-Lehel,48.14427,11.59559,Entire home/apt,95
1570696,Cozy Heart of City Center Complete Flat,4402736,Maxvorstadt,48.14454,11.56058,Entire home/apt,75
1576125,Quiet and Relaxing Room with own Bath,8378646,Allach-Untermenzing,48.17942,11.4672,Private room,38
1576417,Quiet and Relaxing Rooms with own Bath for 3People,8378646,Allach-Untermenzing,48.17917,11.46602,Private room,44
1579894,Charming Flat in Schwabing - Munich Centre,8404471,Schwabing-Freimann,48.16133,11.58356,Entire home/apt,129
1582913,"Beautiful flat, very central",8427475,Schwabing-West,48.15973,11.57487,Entire home/apt,88
1583637,Comfortable & next to the Oktoberfest,3664843,Ludwigsvorstadt-Isarvorstadt,48.13349,11.55524,Private room,99
1585526,Tolle Altbauwohnung nahe Theresienwiese,7680306,Schwanthalerhöhe,48.13874,11.53128,Private room,55
1586508,"Living room with couches, with kitchen and balcony",8453007,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08953,11.49348,Private room,60
1588162,Room for the Oktoberfest / Wiesn,8468747,Sendling,48.11874,11.54996,Private room,75
1590804,Perfectly located stylish apartment,5876576,Schwabing-Freimann,48.16297,11.58336,Entire home/apt,150
1591094,"geräumig, freundlich, hell, blau",1909709,Pasing-Obermenzing,48.15945,11.4513,Private room,46
1591195,Zimmer in München,8338271,Pasing-Obermenzing,48.14624,11.46148,Private room,179
1591783,Big cozy 2 room apt flat with 2 balconys,7515281,Laim,48.13882,11.50735,Entire home/apt,84
1593284,MOLLIES - Zimmer in schicker WG ,8498436,Ramersdorf-Perlach,48.11543,11.60441,Private room,27
1593971,LEOS - Zimmer in schicker WG,8498436,Ramersdorf-Perlach,48.11669,11.60333,Private room,28
1596778,Quiet room in the West of Munich,8509811,Allach-Untermenzing,48.19351,11.44995,Private room,120
1597701,Munich - cozy room! city center,5267428,Obergiesing,48.1155,11.58079,Private room,45
1597714,Private Room+living room/10min to Oktoberfest tram,8518089,Laim,48.1382,11.51227,Private room,105
1598100,Cozy accomodation in a shared room / entire acc,8519979,Pasing-Obermenzing,48.14783,11.45937,Shared room,249
1600212,DOWNTOWN MUNICH,8529154,Ludwigsvorstadt-Isarvorstadt,48.12957,11.5591,Private room,65
1603105,Okoberfest langes WE Anfang Oktober,8542422,Milbertshofen-Am Hart,48.18187,11.5692,Entire home/apt,240
1604313,Modernes Apartment Vogel,6175976,Ramersdorf-Perlach,48.0872,11.67435,Entire home/apt,42
1604360,Oktoberfest Flat 43qm Kultfabrik,8064302,Berg am Laim,48.12569,11.61468,Entire home/apt,210
1604485,Apartment Süd Waldperlach,6175976,Ramersdorf-Perlach,48.08764,11.67477,Entire home/apt,43
1605615,"Central, bright & modern (+balcony)",8553314,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10463,11.54815,Private room,56
1606773,"Gemütliche, kleine Wohnung in München",8558998,Sendling-Westpark,48.11096,11.53353,Private room,80
1607395,Wohnung im Zentrum Münchens!,8562088,Milbertshofen-Am Hart,48.18535,11.57363,Entire home/apt,290
1607724,65m² in the Heart of Munich,6667825,Ludwigsvorstadt-Isarvorstadt,48.13163,11.57897,Entire home/apt,120
1608074,"Hell und gemütlich Citynah, direkt am Park",8565395,Sendling-Westpark,48.12722,11.52471,Private room,50
1608496,Flat -5 mins walking to Octoberfest,8567254,Schwanthalerhöhe,48.1365,11.54222,Entire home/apt,155
1608924,Quiet room with private entrance,8569468,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10482,11.5465,Entire home/apt,46
